train,Real,/train/7x_data/0_real/p1_218_real.png
train,Synthetic,/train/7x_data/1_fake/p1_221_fake.png
train,Real,/train/7x_data/0_real/p1_221_real.png
train,Synthetic,/train/7x_data/1_fake/p1_222_fake.png
train,Real,/train/7x_data/0_real/p1_222_real.png
train,Real,/train/7x_data/0_real/p1_223_real.png
train,Synthetic,/train/7x_data/1_fake/p1_224_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_225_fake.png
train,Real,/train/7x_data/0_real/p1_225_real.png
train,Real,/train/7x_data/0_real/p1_227_real.png
train,Synthetic,/train/7x_data/1_fake/p1_228_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_229_fake.png
train,Real,/train/7x_data/0_real/p1_22_real.png
train,Synthetic,/train/7x_data/1_fake/p1_231_fake.png
train,Real,/train/7x_data/0_real/p1_231_real.png
train,Real,/train/7x_data/0_real/p1_232_real.png
train,Synthetic,/train/7x_data/1_fake/p1_234_fake.png
train,Real,/train/7x_data/0_real/p1_234_real.png
train,Synthetic,/train/7x_data/1_fake/p1_235_fake.png
train,Real,/train/7x_data/0_real/p1_235_real.png
train,Synthetic,/train/7x_data/1_fake/p1_237_fake.png
train,Real,/train/7x_data/0_real/p1_238_real.png
train,Synthetic,/train/7x_data/1_fake/p1_239_fake.png
train,Real,/train/7x_data/0_real/p1_23_real.png
train,Synthetic,/train/7x_data/1_fake/p1_240_fake.png
train,Real,/train/7x_data/0_real/p1_240_real.png
train,Synthetic,/train/7x_data/1_fake/p1_241_fake.png
train,Real,/train/7x_data/0_real/p1_241_real.png
train,Synthetic,/train/7x_data/1_fake/p1_243_fake.png
train,Real,/train/7x_data/0_real/p1_245_real.png
train,Real,/train/7x_data/0_real/p1_246_real.png
train,Synthetic,/train/7x_data/1_fake/p1_247_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_24_fake.png
train,Real,/train/7x_data/0_real/p1_24_real.png
train,Synthetic,/train/7x_data/1_fake/p1_250_fake.png
train,Real,/train/7x_data/0_real/p1_250_real.png
train,Synthetic,/train/7x_data/1_fake/p1_252_fake.png
train,Real,/train/7x_data/0_real/p1_252_real.png
train,Synthetic,/train/7x_data/1_fake/p1_254_fake.png
train,Real,/train/7x_data/0_real/p1_254_real.png
train,Real,/train/7x_data/0_real/p1_256_real.png
train,Synthetic,/train/7x_data/1_fake/p1_257_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_258_fake.png
train,Real,/train/7x_data/0_real/p1_260_real.png
train,Synthetic,/train/7x_data/1_fake/p1_262_fake.png
train,Real,/train/7x_data/0_real/p1_263_real.png
train,Real,/train/7x_data/0_real/p1_264_real.png
train,Synthetic,/train/7x_data/1_fake/p1_265_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_267_fake.png
train,Real,/train/7x_data/0_real/p1_267_real.png
train,Synthetic,/train/7x_data/1_fake/p1_268_fake.png
train,Real,/train/7x_data/0_real/p1_269_real.png
train,Synthetic,/train/7x_data/1_fake/p1_26_fake.png
train,Real,/train/7x_data/0_real/p1_270_real.png
train,Synthetic,/train/7x_data/1_fake/p1_272_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_273_fake.png
train,Real,/train/7x_data/0_real/p1_273_real.png
train,Synthetic,/train/7x_data/1_fake/p1_274_fake.png
train,Real,/train/7x_data/0_real/p1_274_real.png
train,Synthetic,/train/7x_data/1_fake/p1_275_fake.png
train,Real,/train/7x_data/0_real/p1_275_real.png
train,Real,/train/7x_data/0_real/p1_276_real.png
train,Synthetic,/train/7x_data/1_fake/p1_277_fake.png
train,Real,/train/7x_data/0_real/p1_278_real.png
train,Real,/train/7x_data/0_real/p1_279_real.png
train,Real,/train/7x_data/0_real/p1_27_real.png
train,Real,/train/7x_data/0_real/p1_280_real.png
train,Synthetic,/train/7x_data/1_fake/p1_281_fake.png
train,Real,/train/7x_data/0_real/p1_281_real.png
train,Synthetic,/train/7x_data/1_fake/p1_282_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_284_fake.png
train,Real,/train/7x_data/0_real/p1_285_real.png
train,Synthetic,/train/7x_data/1_fake/p1_286_fake.png
train,Real,/train/7x_data/0_real/p1_286_real.png
train,Real,/train/7x_data/0_real/p1_287_real.png
train,Synthetic,/train/7x_data/1_fake/p1_288_fake.png
train,Real,/train/7x_data/0_real/p1_288_real.png
train,Synthetic,/train/7x_data/1_fake/p1_289_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_291_fake.png
train,Real,/train/7x_data/0_real/p1_292_real.png
train,Synthetic,/train/7x_data/1_fake/p1_294_fake.png
train,Real,/train/7x_data/0_real/p1_294_real.png
train,Synthetic,/train/7x_data/1_fake/p1_295_fake.png
train,Real,/train/7x_data/0_real/p1_295_real.png
train,Real,/train/7x_data/0_real/p1_296_real.png
train,Synthetic,/train/7x_data/1_fake/p1_297_fake.png
train,Real,/train/7x_data/0_real/p1_298_real.png
train,Synthetic,/train/7x_data/1_fake/p1_299_fake.png
train,Real,/train/7x_data/0_real/p1_299_real.png
train,Synthetic,/train/7x_data/1_fake/p1_29_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_300_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_302_fake.png
train,Real,/train/7x_data/0_real/p1_302_real.png
train,Synthetic,/train/7x_data/1_fake/p1_303_fake.png
train,Real,/train/7x_data/0_real/p1_304_real.png
train,Synthetic,/train/7x_data/1_fake/p1_305_fake.png
train,Real,/train/7x_data/0_real/p1_305_real.png
train,Synthetic,/train/7x_data/1_fake/p1_307_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_308_fake.png
train,Real,/train/7x_data/0_real/p1_309_real.png
train,Synthetic,/train/7x_data/1_fake/p1_30_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_310_fake.png
train,Real,/train/7x_data/0_real/p1_310_real.png
train,Synthetic,/train/7x_data/1_fake/p1_311_fake.png
train,Real,/train/7x_data/0_real/p1_311_real.png
train,Real,/train/7x_data/0_real/p1_312_real.png
train,Synthetic,/train/7x_data/1_fake/p1_313_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_314_fake.png
train,Real,/train/7x_data/0_real/p1_315_real.png
train,Real,/train/7x_data/0_real/p1_317_real.png
train,Real,/train/7x_data/0_real/p1_31_real.png
train,Synthetic,/train/7x_data/1_fake/p1_320_fake.png
train,Real,/train/7x_data/0_real/p1_320_real.png
train,Synthetic,/train/7x_data/1_fake/p1_322_fake.png
train,Real,/train/7x_data/0_real/p1_322_real.png
train,Synthetic,/train/7x_data/1_fake/p1_323_fake.png
train,Real,/train/7x_data/0_real/p1_323_real.png
train,Synthetic,/train/7x_data/1_fake/p1_324_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_325_fake.png
train,Real,/train/7x_data/0_real/p1_325_real.png
train,Real,/train/7x_data/0_real/p1_326_real.png
train,Real,/train/7x_data/0_real/p1_327_real.png
train,Synthetic,/train/7x_data/1_fake/p1_32_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_330_fake.png
train,Real,/train/7x_data/0_real/p1_330_real.png
train,Synthetic,/train/7x_data/1_fake/p1_331_fake.png
train,Real,/train/7x_data/0_real/p1_331_real.png
train,Real,/train/7x_data/0_real/p1_333_real.png
train,Synthetic,/train/7x_data/1_fake/p1_334_fake.png
train,Real,/train/7x_data/0_real/p1_334_real.png
train,Synthetic,/train/7x_data/1_fake/p1_335_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_336_fake.png
train,Real,/train/7x_data/0_real/p1_336_real.png
train,Synthetic,/train/7x_data/1_fake/p1_337_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_338_fake.png
train,Real,/train/7x_data/0_real/p1_339_real.png
train,Synthetic,/train/7x_data/1_fake/p1_341_fake.png
train,Real,/train/7x_data/0_real/p1_341_real.png
train,Synthetic,/train/7x_data/1_fake/p1_343_fake.png
train,Real,/train/7x_data/0_real/p1_344_real.png
train,Real,/train/7x_data/0_real/p1_345_real.png
train,Synthetic,/train/7x_data/1_fake/p1_346_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_347_fake.png
train,Real,/train/7x_data/0_real/p1_347_real.png
train,Synthetic,/train/7x_data/1_fake/p1_348_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_350_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_351_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_352_fake.png
train,Real,/train/7x_data/0_real/p1_352_real.png
train,Synthetic,/train/7x_data/1_fake/p1_353_fake.png
train,Real,/train/7x_data/0_real/p1_356_real.png
train,Real,/train/7x_data/0_real/p1_357_real.png
train,Synthetic,/train/7x_data/1_fake/p1_358_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_362_fake.png
train,Real,/train/7x_data/0_real/p1_362_real.png
train,Synthetic,/train/7x_data/1_fake/p1_363_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_364_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_365_fake.png
train,Real,/train/7x_data/0_real/p1_366_real.png
train,Synthetic,/train/7x_data/1_fake/p1_367_fake.png
train,Real,/train/7x_data/0_real/p1_367_real.png
train,Real,/train/7x_data/0_real/p1_368_real.png
train,Synthetic,/train/7x_data/1_fake/p1_369_fake.png
train,Real,/train/7x_data/0_real/p1_369_real.png
train,Synthetic,/train/7x_data/1_fake/p1_36_fake.png
train,Real,/train/7x_data/0_real/p1_36_real.png
train,Synthetic,/train/7x_data/1_fake/p1_371_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_372_fake.png
train,Real,/train/7x_data/0_real/p1_372_real.png
train,Synthetic,/train/7x_data/1_fake/p1_374_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_375_fake.png
train,Real,/train/7x_data/0_real/p1_375_real.png
train,Real,/train/7x_data/0_real/p1_376_real.png
train,Synthetic,/train/7x_data/1_fake/p1_377_fake.png
train,Real,/train/7x_data/0_real/p1_377_real.png
train,Real,/train/7x_data/0_real/p1_378_real.png
train,Synthetic,/train/7x_data/1_fake/p1_379_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_37_fake.png
train,Real,/train/7x_data/0_real/p1_37_real.png
train,Synthetic,/train/7x_data/1_fake/p1_381_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_382_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_383_fake.png
train,Real,/train/7x_data/0_real/p1_384_real.png
train,Real,/train/7x_data/0_real/p1_385_real.png
train,Real,/train/7x_data/0_real/p1_386_real.png
train,Synthetic,/train/7x_data/1_fake/p1_388_fake.png
train,Real,/train/7x_data/0_real/p1_388_real.png
train,Real,/train/7x_data/0_real/p1_38_real.png
train,Real,/train/7x_data/0_real/p1_390_real.png
train,Real,/train/7x_data/0_real/p1_391_real.png
train,Synthetic,/train/7x_data/1_fake/p1_392_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_393_fake.png
train,Real,/train/7x_data/0_real/p1_393_real.png
train,Synthetic,/train/7x_data/1_fake/p1_394_fake.png
train,Real,/train/7x_data/0_real/p1_394_real.png
train,Synthetic,/train/7x_data/1_fake/p1_396_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_397_fake.png
train,Real,/train/7x_data/0_real/p1_397_real.png
train,Synthetic,/train/7x_data/1_fake/p1_398_fake.png
train,Real,/train/7x_data/0_real/p1_399_real.png
train,Synthetic,/train/7x_data/1_fake/p1_39_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_3_fake.png
train,Real,/train/7x_data/0_real/p1_3_real.png
train,Real,/train/7x_data/0_real/p1_401_real.png
train,Real,/train/7x_data/0_real/p1_402_real.png
train,Synthetic,/train/7x_data/1_fake/p1_404_fake.png
train,Real,/train/7x_data/0_real/p1_405_real.png
train,Real,/train/7x_data/0_real/p1_406_real.png
train,Real,/train/7x_data/0_real/p1_407_real.png
train,Synthetic,/train/7x_data/1_fake/p1_409_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_40_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_411_fake.png
train,Real,/train/7x_data/0_real/p1_411_real.png
train,Synthetic,/train/7x_data/1_fake/p1_413_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_414_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_415_fake.png
train,Real,/train/7x_data/0_real/p1_415_real.png
train,Synthetic,/train/7x_data/1_fake/p1_416_fake.png
train,Real,/train/7x_data/0_real/p1_416_real.png
train,Synthetic,/train/7x_data/1_fake/p1_418_fake.png
train,Real,/train/7x_data/0_real/p1_418_real.png
train,Real,/train/7x_data/0_real/p1_419_real.png
train,Synthetic,/train/7x_data/1_fake/p1_41_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_420_fake.png
train,Real,/train/7x_data/0_real/p1_421_real.png
train,Real,/train/7x_data/0_real/p1_422_real.png
train,Synthetic,/train/7x_data/1_fake/p1_423_fake.png
train,Real,/train/7x_data/0_real/p1_423_real.png
train,Synthetic,/train/7x_data/1_fake/p1_424_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_425_fake.png
train,Real,/train/7x_data/0_real/p1_426_real.png
train,Synthetic,/train/7x_data/1_fake/p1_427_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_428_fake.png
train,Real,/train/7x_data/0_real/p1_428_real.png
train,Synthetic,/train/7x_data/1_fake/p1_429_fake.png
train,Real,/train/7x_data/0_real/p1_429_real.png
train,Synthetic,/train/7x_data/1_fake/p1_430_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_432_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_434_fake.png
train,Real,/train/7x_data/0_real/p1_434_real.png
train,Synthetic,/train/7x_data/1_fake/p1_435_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_438_fake.png
train,Real,/train/7x_data/0_real/p1_438_real.png
train,Synthetic,/train/7x_data/1_fake/p1_439_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_43_fake.png
train,Real,/train/7x_data/0_real/p1_43_real.png
train,Synthetic,/train/7x_data/1_fake/p1_440_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_441_fake.png
train,Real,/train/7x_data/0_real/p1_441_real.png
train,Real,/train/7x_data/0_real/p1_442_real.png
train,Real,/train/7x_data/0_real/p1_443_real.png
train,Synthetic,/train/7x_data/1_fake/p1_444_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_446_fake.png
train,Real,/train/7x_data/0_real/p1_446_real.png
train,Real,/train/7x_data/0_real/p1_447_real.png
train,Real,/train/7x_data/0_real/p1_449_real.png
train,Synthetic,/train/7x_data/1_fake/p1_44_fake.png
train,Real,/train/7x_data/0_real/p1_44_real.png
train,Synthetic,/train/7x_data/1_fake/p1_450_fake.png
train,Real,/train/7x_data/0_real/p1_450_real.png
train,Synthetic,/train/7x_data/1_fake/p1_452_fake.png
train,Real,/train/7x_data/0_real/p1_453_real.png
train,Synthetic,/train/7x_data/1_fake/p1_456_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_458_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_459_fake.png
train,Real,/train/7x_data/0_real/p1_459_real.png
train,Real,/train/7x_data/0_real/p1_45_real.png
train,Real,/train/7x_data/0_real/p1_461_real.png
train,Synthetic,/train/7x_data/1_fake/p1_462_fake.png
train,Real,/train/7x_data/0_real/p1_462_real.png
train,Real,/train/7x_data/0_real/p1_463_real.png
train,Real,/train/7x_data/0_real/p1_466_real.png
train,Synthetic,/train/7x_data/1_fake/p1_467_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_469_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_471_fake.png
train,Real,/train/7x_data/0_real/p1_474_real.png
train,Synthetic,/train/7x_data/1_fake/p1_476_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_477_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_479_fake.png
train,Real,/train/7x_data/0_real/p1_47_real.png
train,Synthetic,/train/7x_data/1_fake/p1_480_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_481_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_482_fake.png
train,Real,/train/7x_data/0_real/p1_484_real.png
train,Synthetic,/train/7x_data/1_fake/p1_485_fake.png
train,Real,/train/7x_data/0_real/p1_485_real.png
train,Real,/train/7x_data/0_real/p1_486_real.png
train,Real,/train/7x_data/0_real/p1_487_real.png
train,Real,/train/7x_data/0_real/p1_489_real.png
train,Real,/train/7x_data/0_real/p1_48_real.png
train,Real,/train/7x_data/0_real/p1_490_real.png
train,Real,/train/7x_data/0_real/p1_491_real.png
train,Synthetic,/train/7x_data/1_fake/p1_492_fake.png
train,Real,/train/7x_data/0_real/p1_492_real.png
train,Synthetic,/train/7x_data/1_fake/p1_493_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_495_fake.png
train,Real,/train/7x_data/0_real/p1_495_real.png
train,Synthetic,/train/7x_data/1_fake/p1_498_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_499_fake.png
train,Real,/train/7x_data/0_real/p1_49_real.png
train,Real,/train/7x_data/0_real/p1_4_real.png
train,Synthetic,/train/7x_data/1_fake/p1_501_fake.png
train,Real,/train/7x_data/0_real/p1_501_real.png
train,Synthetic,/train/7x_data/1_fake/p1_503_fake.png
train,Real,/train/7x_data/0_real/p1_503_real.png
train,Synthetic,/train/7x_data/1_fake/p1_504_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_506_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_508_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_509_fake.png
train,Real,/train/7x_data/0_real/p1_509_real.png
train,Real,/train/7x_data/0_real/p1_50_real.png
train,Synthetic,/train/7x_data/1_fake/p1_510_fake.png
train,Real,/train/7x_data/0_real/p1_510_real.png
train,Real,/train/7x_data/0_real/p1_512_real.png
train,Real,/train/7x_data/0_real/p1_513_real.png
train,Real,/train/7x_data/0_real/p1_514_real.png
train,Synthetic,/train/7x_data/1_fake/p1_515_fake.png
train,Real,/train/7x_data/0_real/p1_515_real.png
train,Real,/train/7x_data/0_real/p1_519_real.png
train,Synthetic,/train/7x_data/1_fake/p1_520_fake.png
train,Real,/train/7x_data/0_real/p1_520_real.png
train,Synthetic,/train/7x_data/1_fake/p1_521_fake.png
train,Real,/train/7x_data/0_real/p1_522_real.png
train,Synthetic,/train/7x_data/1_fake/p1_523_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_524_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_528_fake.png
train,Real,/train/7x_data/0_real/p1_528_real.png
train,Real,/train/7x_data/0_real/p1_52_real.png
train,Synthetic,/train/7x_data/1_fake/p1_530_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_531_fake.png
train,Real,/train/7x_data/0_real/p1_532_real.png
train,Synthetic,/train/7x_data/1_fake/p1_537_fake.png
train,Real,/train/7x_data/0_real/p1_537_real.png
train,Synthetic,/train/7x_data/1_fake/p1_538_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_539_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_540_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_543_fake.png
train,Real,/train/7x_data/0_real/p1_543_real.png
train,Real,/train/7x_data/0_real/p1_544_real.png
train,Synthetic,/train/7x_data/1_fake/p1_545_fake.png
train,Real,/train/7x_data/0_real/p1_545_real.png
train,Synthetic,/train/7x_data/1_fake/p1_546_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_547_fake.png
train,Real,/train/7x_data/0_real/p1_548_real.png
train,Real,/train/7x_data/0_real/p1_54_real.png
train,Real,/train/7x_data/0_real/p1_550_real.png
train,Synthetic,/train/7x_data/1_fake/p1_551_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_552_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_553_fake.png
train,Synthetic,/train/7x_data/1_fake/p1_554_fake.png
